accuracy,loss,val_accuracy,val_loss,learning_rate
0.899647057056427,0.3463706970214844,0.8227499723434448,2.7411510944366455,0.0010000000474974513
0.9717205762863159,0.09562649577856064,0.8262500166893005,2.727069139480591,0.0010000000474974513
0.9793382287025452,0.06932712346315384,0.8265833258628845,2.571357011795044,0.0010000000474974513
0.982764720916748,0.0581744983792305,0.8255000114440918,2.434417724609375,0.0010000000474974513
0.9848088026046753,0.051702797412872314,0.8261666893959045,1.4454431533813477,0.0010000000474974513
0.9852647185325623,0.049366891384124756,0.828166663646698,3.223813533782959,0.0010000000474974513
0.9878676533699036,0.041785504668951035,0.828083336353302,2.358346462249756,0.0010000000474974513
0.988102912902832,0.03951370343565941,0.8275833129882812,2.1468663215637207,0.0010000000474974513
0.9888235330581665,0.038441527634859085,0.8287500143051147,2.882211685180664,0.0010000000474974513
0.9901323318481445,0.03350219503045082,0.8291666507720947,1.6574287414550781,0.0010000000474974513
0.9921470880508423,0.026829443871974945,0.8290833234786987,2.8795087337493896,0.0005000000237487257
0.9928088188171387,0.02368619106709957,0.8300833106040955,2.2582664489746094,0.0005000000237487257
0.9929853081703186,0.023288948461413383,0.8292499780654907,2.7956700325012207,0.0005000000237487257
0.993676483631134,0.021440021693706512,0.8296666741371155,2.3743605613708496,0.0005000000237487257
0.9937646985054016,0.021059991791844368,0.8291666507720947,2.5063540935516357,0.0005000000237487257
